5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,28,28,28,17,28,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,15,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,
5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,28,28,28,28,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,
4,4,4,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,28,28,28,28,17,17,17,17,17,28,28,28,28,28,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,22,22,22,22,22,22,22,22,22,22,22,22,22,
4,4,4,4,5,4,4,5,5,4,4,4,4,4,5,5,5,5,5,4,4,28,17,17,17,28,28,28,28,18,28,28,18,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,
0,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,4,5,28,4,28,28,28,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,22,22,22,22,22,22,22,22,22,22,22,0,0,
4,4,4,4,4,5,0,4,4,4,4,4,4,4,4,4,4,4,28,5,5,28,28,28,28,28,28,28,28,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,22,22,22,22,22,22,22,22,22,0,0,0,
4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,28,28,5,28,28,28,28,28,28,28,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,22,22,22,22,22,22,0,0,0,0,0,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,5,28,28,28,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,22,23,23,23,22,22,23,0,0,0,0,0,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,27,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,22,23,23,23,23,22,22,23,0,0,0,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,18,0,0,0,18,18,18,18,18,18,18,18,18,27,27,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,22,22,22,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,28,18,0,27,0,0,27,18,18,18,18,18,18,18,27,27,27,27,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,22,23,23,23,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,4,28,28,28,28,28,28,28,28,28,28,28,18,27,27,27,27,27,27,27,18,27,27,18,18,18,27,27,27,27,27,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,4,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,18,18,27,27,27,27,27,19,19,19,19,19,19,19,19,19,19,19,26,19,19,19,19,19,26,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,21,21,21,21,21,21,21,21,24,24,24,21,21,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,19,27,19,19,19,19,19,19,19,19,19,26,26,19,19,19,19,19,26,25,25,25,25,0,20,20,20,20,20,20,20,20,20,20,20,20,24,24,24,0,21,24,24,21,21,24,24,24,24,24,24,21,21,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,19,19,19,19,19,19,26,26,26,19,19,19,19,19,19,26,26,25,25,25,25,25,25,25,20,20,20,20,20,20,20,20,24,20,24,24,24,24,24,24,21,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,0,26,26,26,26,26,26,26,19,19,19,19,19,26,26,25,25,25,25,25,25,25,0,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,
